0.000000000000, 0.000000000001
0.100000000000, 0.099833416792
0.200000000000, 0.198669330870
0.300000000000, 0.295520206673
0.400000000000, 0.389418342297
0.500000000000, 0.479425538594
0.600000000000, 0.564642473392
0.700000000000, 0.644217687240
0.800000000000, 0.717356090903
0.900000000000, 0.783326909630
1.000000000000, 0.841470984808
1.100000000000, 0.891207360061
1.200000000000, 0.932039085967
1.300000000000, 0.963558185418
1.400000000000, 0.985449729989
1.500000000000, 0.997494986605
1.600000000000, 0.999573603043
1.700000000000, 0.991664810454
1.800000000000, 0.973847630879
1.900000000000, 0.946300087688
2.000000000000, 0.909297426826
2.100000000000, 0.863209366648
2.200000000000, 0.808496403819
2.300000000000, 0.745705212176
2.400000000000, 0.675463180551
2.500000000000, 0.598472144104
2.600000000000, 0.515501371821
2.700000000000, 0.427379880234
2.800000000000, 0.334988150156
2.900000000000, 0.239249329215
3.000000000000, 0.141120008061
3.100000000000, 0.041580662434
3.200000000000, -0.058374143426
3.300000000000, -0.157745694142
3.400000000000, -0.255541102026
3.500000000000, -0.350783227689
3.600000000000, -0.442520443295
3.700000000000, -0.529836140909
3.800000000000, -0.611857890944
3.900000000000, -0.687766159185
4.000000000000, -0.756802495309
4.100000000000, -0.818277111065
4.200000000000, -0.871575772414
4.300000000000, -0.916165936749
4.400000000000, -0.951602073889
4.500000000000, -0.977530117664
4.600000000000, -0.993691003633
4.700000000000, -0.999923257564
4.800000000000, -0.996164608836
4.900000000000, -0.982452612625
5.000000000000, -0.958924274664
5.100000000000, -0.925814682328
5.200000000000, -0.883454655720
5.300000000000, -0.832267442224
5.400000000000, -0.772764487556
5.500000000000, -0.705540325571
5.600000000000, -0.631266637872
5.700000000000, -0.550685542594
5.800000000000, -0.464602179406
5.900000000000, -0.373876664824
6.000000000000, -0.279415498214
6.100000000000, -0.182162504338
6.200000000000, -0.083089402928
